fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
11/05/2020,68,52,Argentina,CABA,,6215,137,312,3,,,,,,,,,capital-federal
11/05/2020,68,52,Argentina,Chaco,,6232,17,313,1,,,,,,,,,chaco
11/05/2020,68,52,Argentina,Córdoba,,6246,14,313,0,,,,,,,,,cordoba
11/05/2020,68,52,Argentina,Corrientes,,6262,16,313,0,,,,,,,,,corrientes
11/05/2020,68,52,Argentina,La Rioja,,6263,1,313,0,,,,,,,,,la-rioja
11/05/2020,68,52,Argentina,Neuquén,,6263,0,313,0,,,,,,,,,neuquen
11/05/2020,68,52,Argentina,Misiones,,6264,1,313,0,,,,,,,,,misiones
11/05/2020,68,52,Argentina,Río Negro,,6277,13,314,1,,,,,,,,,rio-negro
11/05/2020,68,52,Argentina,Santa Fe,,6277,0,314,0,,,,,,,,,santa-fe
11/05/2020,68,52,Argentina,Santiago del Estero,,6277,0,314,0,,,,,,,,,santiago-del-estero
11/05/2020,68,52,Argentina,Tucumán,,6278,1,314,0,,,,,,,,,tucuman
11/05/2020,68,52,Argentina,Indeterminado,,6278,0,314,0,1862,170,65976,72254,,,,,no-data
12/05/2020,69,53,Argentina,Buenos Aires,,6358,80,316,2,,,,,,,,,buenos-aires
12/05/2020,69,53,Argentina,CABA,,6546,188,317,1,,,,,,,,,capital-federal
12/05/2020,69,53,Argentina,Chaco,,6556,10,318,1,,,,,,,,,chaco
12/05/2020,69,53,Argentina,Córdoba,,6559,3,319,1,,,,,,,,,cordoba
12/05/2020,69,53,Argentina,Corrientes,,6560,1,319,0,,,,,,,,,corrientes
12/05/2020,69,53,Argentina,La Rioja,,6560,0,319,0,,,,,,,,,la-rioja
12/05/2020,69,53,Argentina,Mendoza,,6561,1,319,0,,,,,,,,,mendoza
12/05/2020,69,53,Argentina,Neuquén,,6561,0,319,0,,,,,,,,,neuquen
12/05/2020,69,53,Argentina,Río Negro,,6562,1,319,0,,,,,,,,,rio-negro
12/05/2020,69,53,Argentina,Salta,,6563,1,319,0,,,,,,,,,salta
12/05/2020,69,53,Argentina,Santa Fe,,6563,0,319,0,,,,,,,,,santa-fe
12/05/2020,69,53,Argentina,Santiago del Estero,,6563,0,319,0,,,,,,,,,santiago-del-estero
12/05/2020,69,53,Argentina,Tucumán,,6563,0,319,0,,,,,,,,,tucuman
12/05/2020,69,53,Argentina,Indeterminado,,6563,0,319,0,2266,147,68237,74800,,,,,no-data
13/05/2020,70,54,Argentina,Buenos Aires,,6659,96,323,4,,,,,,,,,buenos-aires
13/05/2020,70,54,Argentina,CABA,,6838,179,328,5,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
13/05/2020,70,54,Argentina,Chaco,,6856,18,329,1,,,,,,,,,chaco
13/05/2020,70,54,Argentina,Córdoba,,6867,11,329,0,,,,,,,,,cordoba
13/05/2020,70,54,Argentina,Corrientes,,6872,5,329,0,,,,,,,,,corrientes
13/05/2020,70,54,Argentina,Entre Ríos,,6873,1,329,0,,,,,,,,,entre-rios
13/05/2020,70,54,Argentina,La Rioja,,6873,0,329,0,,,,,,,,,la-rioja
13/05/2020,70,54,Argentina,Mendoza,,6873,0,329,0,,,,,,,,,mendoza
13/05/2020,70,54,Argentina,Misiones,,6872,-1,329,0,,,,,,,,,misiones
13/05/2020,70,54,Argentina,Neuquén,,6874,2,329,0,,,,,,,,,neuquen
13/05/2020,70,54,Argentina,Río Negro,,6878,4,329,0,,,,,,,,,rio-negro
13/05/2020,70,54,Argentina,Salta,,6878,0,329,0,,,,,,,,,salta
13/05/2020,70,54,Argentina,Santa Fe,,6878,0,329,0,,,,,,,,,santa-fe
13/05/2020,70,54,Argentina,Santiago del Estero,,6878,0,329,0,,,,,,,,,santiago-del-estero
13/05/2020,70,54,Argentina,Tucumán,,6878,0,329,0,,,,,,,,,tucuman
13/05/2020,70,54,Argentina,Indeterminado,,6878,0,329,0,2385,147,70497,77376,,,,,no-data
14/05/2020,71,55,Argentina,Buenos Aires,,6957,79,341,12,,,,,,,,,buenos-aires
14/05/2020,71,55,Argentina,CABA,,7110,153,350,9,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
14/05/2020,71,55,Argentina,Chaco,,7119,9,351,1,,,,,,,,,chaco
14/05/2020,71,55,Argentina,Córdoba,,7124,5,352,1,,,,,,,,,cordoba
14/05/2020,71,55,Argentina,Corrientes,,7127,3,352,0,,,,,,,,,corrientes
14/05/2020,71,55,Argentina,Entre Ríos,,7128,1,352,0,,,,,,,,,entre-rios
14/05/2020,71,55,Argentina,La Rioja,,7128,0,352,0,,,,,,,,,la-rioja
14/05/2020,71,55,Argentina,Mendoza,,7128,0,352,0,,,,,,,,,mendoza
14/05/2020,71,55,Argentina,Misiones,,7128,0,352,0,,,,,,,,,misiones
14/05/2020,71,55,Argentina,Neuquén,,7129,1,352,0,,,,,,,,,neuquen
14/05/2020,71,55,Argentina,Río Negro,,7133,4,353,1,,,,,,,,,rio-negro
14/05/2020,71,55,Argentina,Salta,,7133,0,353,0,,,,,,,,,salta
14/05/2020,71,55,Argentina,Santa Fe,,7133,0,353,0,,,,,,,,,santa-fe
14/05/2020,71,55,Argentina,Santiago del Estero,,7133,0,353,0,,,,,,,,,santiago-del-estero
14/05/2020,71,55,Argentina,Tucumán,,7133,0,353,0,,,,,,,,,tucuman
14/05/2020,71,55,Argentina,Indeterminado,,7133,0,353,0,,,70497,77376,,,,,no-data
15/05/2020,72,56,Argentina,Buenos Aires,,7219,86,355,2,,,,,,,,,buenos-aires
15/05/2020,72,56,Argentina,CABA,,7434,215,355,0,,,,,,,,"**Un  caso  confirmado  de  la  provincia  de  Misiones,  fue  reclasificado  a  Ciudad  de  Buenos Aires (CABA).",capital-federal
15/05/2020,72,56,Argentina,Chaco,,7459,25,356,1,,,,,,,,,chaco
15/05/2020,72,56,Argentina,Córdoba,,7462,3,356,0,,,,,,,,,cordoba
15/05/2020,72,56,Argentina,Corrientes,,7462,0,356,0,,,,,,,,,corrientes
15/05/2020,72,56,Argentina,Entre Ríos,,7461,-1,356,0,,,,,,,,,entre-rios
15/05/2020,72,56,Argentina,La Rioja,,7461,0,356,0,,,,,,,,,la-rioja
15/05/2020,72,56,Argentina,Mendoza,,7461,0,356,0,,,,,,,,,mendoza
15/05/2020,72,56,Argentina,Misiones,,7461,0,356,0,,,,,,,,,misiones
15/05/2020,72,56,Argentina,Neuquén,,7461,0,356,0,,,,,,,,,neuquen
15/05/2020,72,56,Argentina,Río Negro,,7478,17,356,0,,,,,,,,,rio-negro
15/05/2020,72,56,Argentina,Salta,,7478,0,356,0,,,,,,,,,salta
15/05/2020,72,56,Argentina,Santa Fe,,7478,0,356,0,,,,,,,,,santa-fe
15/05/2020,72,56,Argentina,Santiago del Estero,,7478,0,356,0,,,,,,,,,santiago-del-estero
15/05/2020,72,56,Argentina,Tucumán,,7478,0,356,0,,,,,,,,,tucuman
15/05/2020,72,56,Argentina,Indeterminado,,7478,0,356,0,,,70497,77376,,,,,no-data
16/05/2020,73,57,Argentina,Buenos Aires,,7575,97,358,2,,,,,,,,,
16/05/2020,73,57,Argentina,CABA,,7768,193,362,4,,,,,,,,,
16/05/2020,73,57,Argentina,Chaco,,7789,21,363,1,,,,,,,,,
16/05/2020,73,57,Argentina,Córdoba,,7798,9,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Corrientes,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Entre Ríos,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,La Rioja,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Mendoza,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Misiones,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Neuquén,,7798,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Río Negro,,7804,6,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Salta,,7804,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Santa Fe,Rosario,7805,1,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Santiago del Estero,,7805,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Tucumán,,7805,0,363,0,,,,,,,,,
16/05/2020,73,57,Argentina,Indeterminado,,7805,0,363,0,,,,,,,,,
17/05/2020,74,58,Argentina,Buenos Aires,,7879,74,366,3,,,,,,,,,
17/05/2020,74,58,Argentina,CABA,,8026,147,368,2,,,,,,,,,
17/05/2020,74,58,Argentina,Chaco,,8045,19,370,2,,,,,,,,,
17/05/2020,74,58,Argentina,Córdoba,,8065,20,372,2,,,,,,,,,
17/05/2020,74,58,Argentina,Corrientes,,8065,0,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,Entre Ríos,,8065,0,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,La Rioja,,8066,1,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,Mendoza,,8066,0,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,Misiones,,8066,0,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,Neuquén,,8066,0,372,0,,,,,,,,,
17/05/2020,74,58,Argentina,Río Negro,,8068,2,373,1,,,,,,,,,
17/05/2020,74,58,Argentina,Salta,,8068,0,373,0,,,,,,,,,
17/05/2020,74,58,Argentina,Santa Fe,,8068,0,373,0,,,,,,,,,
17/05/2020,74,58,Argentina,Santiago del Estero,,8068,0,373,0,,,,,,,,,
17/05/2020,74,58,Argentina,Tucumán,,8068,0,373,0,,,,,,,,,
17/05/2020,74,58,Argentina,Indeterminado,,8068,0,373,0,,,,,,,,,
